No.,Time,Source,Destination,Protocol,Classification,Length,Info
1644,69.858892,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2004,QUIC,Threat,95,"Protected Payload (KP0), DCID=e9ad21b0b4cbad9a"
1645,69.858897,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1646,69.858897,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1647,69.858947,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1648,69.858947,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1649,69.858947,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1650,69.858947,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1651,69.858947,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1652,69.858947,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1653,69.858947,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1654,69.858947,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1655,69.859177,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2004,QUIC,Threat,95,"Protected Payload (KP0), DCID=e9ad21b0b4cbad9a"
1656,69.859488,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2004,QUIC,Threat,99,"Protected Payload (KP0), DCID=e9ad21b0b4cbad9a"
1657,69.860389,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1658,69.860389,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1659,69.860389,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1660,69.860389,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1661,69.860389,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1662,69.860389,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1663,69.860389,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1664,69.860389,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1665,69.860389,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1666,69.860389,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1667,69.860389,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1668,69.860389,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1669,69.860389,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1670,69.860389,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1671,69.860389,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1672,69.860389,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1673,69.860389,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1674,69.860389,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1675,69.860389,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1676,69.860389,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1677,69.860389,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1678,69.860389,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1679,69.860389,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1680,69.860389,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1681,69.860389,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1682,69.860389,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1683,69.860389,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1684,69.860389,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1685,69.860389,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1686,69.860389,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1687,69.860389,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1688,69.860598,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:802::200e,QUIC,Threat,93,"Protected Payload (KP0), DCID=f83582e1d3e5f484"
1689,69.860744,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:802::200e,QUIC,Threat,97,"Protected Payload (KP0), DCID=f83582e1d3e5f484"
1690,69.860842,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:802::200e,QUIC,Threat,93,"Protected Payload (KP0), DCID=f83582e1d3e5f484"
1691,69.861325,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2004,QUIC,Threat,95,"Protected Payload (KP0), DCID=e9ad21b0b4cbad9a"
1692,69.861486,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2004,QUIC,Threat,95,"Protected Payload (KP0), DCID=e9ad21b0b4cbad9a"
1693,69.861626,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2004,QUIC,Threat,95,"Protected Payload (KP0), DCID=e9ad21b0b4cbad9a"
1694,69.861758,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2004,QUIC,Threat,95,"Protected Payload (KP0), DCID=e9ad21b0b4cbad9a"
1695,69.862891,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2004,QUIC,Threat,95,"Protected Payload (KP0), DCID=e9ad21b0b4cbad9a"
1696,69.863058,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2004,QUIC,Threat,95,"Protected Payload (KP0), DCID=e9ad21b0b4cbad9a"
1697,69.863203,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2004,QUIC,Threat,95,"Protected Payload (KP0), DCID=e9ad21b0b4cbad9a"
1698,69.864042,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1699,69.864042,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1700,69.864042,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1701,69.864042,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1702,69.864042,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1703,69.864042,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1704,69.864487,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2004,QUIC,Threat,95,"Protected Payload (KP0), DCID=e9ad21b0b4cbad9a"
1705,69.864708,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2004,QUIC,Threat,95,"Protected Payload (KP0), DCID=e9ad21b0b4cbad9a"
1706,69.864847,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2004,QUIC,Threat,95,"Protected Payload (KP0), DCID=e9ad21b0b4cbad9a"
1707,69.865119,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:802::200e,QUIC,Threat,97,"Protected Payload (KP0), DCID=f83582e1d3e5f484"
1708,69.865248,2607:f8b0:400b:803::2016,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,"Handshake, SCID=f961065cf962227f"
1709,69.865248,2607:f8b0:400b:803::2016,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1288,Protected Payload (KP0)
1710,69.865248,2607:f8b0:400b:803::2016,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1711,69.865248,2607:f8b0:400b:803::2016,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1023,Protected Payload (KP0)
1712,69.865248,2607:f8b0:400b:803::2016,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,854,Protected Payload (KP0)
1713,69.865248,2607:f8b0:400b:803::2016,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,228,Protected Payload (KP0)
1714,69.865248,2607:f8b0:400b:803::2016,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,86,Protected Payload (KP0)
1715,69.867723,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2004,QUIC,Threat,95,"Protected Payload (KP0), DCID=e9ad21b0b4cbad9a"
1716,69.868444,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2016,QUIC,Threat,140,"Handshake, DCID=f961065cf962227f"
1717,69.868692,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2016,QUIC,Threat,99,"Protected Payload (KP0), DCID=f961065cf962227f"
1718,69.868789,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2016,QUIC,Threat,95,"Protected Payload (KP0), DCID=f961065cf962227f"
1719,69.868876,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2016,QUIC,Threat,95,"Protected Payload (KP0), DCID=f961065cf962227f"
1720,69.86901,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2016,QUIC,Threat,95,"Protected Payload (KP0), DCID=f961065cf962227f"
1721,69.869133,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2016,QUIC,Threat,95,"Protected Payload (KP0), DCID=f961065cf962227f"
1722,69.869242,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2016,QUIC,Threat,93,"Protected Payload (KP0), DCID=f961065cf962227f"
1723,69.875375,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2004,QUIC,Threat,96,"Protected Payload (KP0), DCID=e9ad21b0b4cbad9a"
1724,69.884956,fe80::44cb:583a:921a:9287,fe80::f421:caff:fecb:6b64,DNS,Benign,105,Standard query 0x4456 AAAA lh3.googleusercontent.com
1725,69.885263,fe80::44cb:583a:921a:9287,fe80::f421:caff:fecb:6b64,DNS,Benign,105,Standard query 0xc8ae A lh3.googleusercontent.com
1726,69.885504,fe80::44cb:583a:921a:9287,fe80::f421:caff:fecb:6b64,DNS,Benign,105,Standard query 0x5dc3 HTTPS lh3.googleusercontent.com
1727,69.885632,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1728,69.885632,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,266,Protected Payload (KP0)
1729,69.891653,fe80::f421:caff:fecb:6b64,fe80::44cb:583a:921a:9287,DNS,Benign,162,Standard query response 0x4456 AAAA lh3.googleusercontent.com CNAME googlehosted.l.googleusercontent.com AAAA 2607:f8b0:400b:807::2001
1730,69.892595,fe80::f421:caff:fecb:6b64,fe80::44cb:583a:921a:9287,DNS,Benign,150,Standard query response 0xc8ae A lh3.googleusercontent.com CNAME googlehosted.l.googleusercontent.com A 142.251.32.65
1731,69.892595,fe80::f421:caff:fecb:6b64,fe80::44cb:583a:921a:9287,DNS,Benign,191,Standard query response 0x5dc3 HTTPS lh3.googleusercontent.com CNAME googlehosted.l.googleusercontent.com SOA ns1.google.com
1732,69.895863,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2004,QUIC,Threat,96,"Protected Payload (KP0), DCID=e9ad21b0b4cbad9a"
1733,69.896512,2607:f8b0:400b:802::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,87,Protected Payload (KP0)
1734,69.896722,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:807::2001,QUIC,Threat,1292,"Initial, DCID=e31c1adf7a185724, PKN: 1, PING, PING, PADDING, PING, PADDING, PING, PING, CRYPTO, PING, PING"
1735,69.897185,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:807::2001,QUIC,Threat,142,"0-RTT, DCID=e31c1adf7a185724"
1736,69.897698,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:807::2001,QUIC,Threat,1288,"0-RTT, DCID=e31c1adf7a185724"
1737,69.897761,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:807::2001,QUIC,Threat,615,"0-RTT, DCID=e31c1adf7a185724"
1738,69.902371,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,88,Protected Payload (KP0)
1739,69.902371,2607:f8b0:400b:803::2016,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,183,Protected Payload (KP0)
1740,69.902371,2607:f8b0:400b:803::2016,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1741,69.9027,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2016,QUIC,Threat,93,"Protected Payload (KP0), DCID=f961065cf962227f"
1742,69.908437,2607:f8b0:400b:803::2016,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1743,69.927986,2607:f8b0:400b:802::200e,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,88,Protected Payload (KP0)
1744,69.941604,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2016,QUIC,Threat,94,"Protected Payload (KP0), DCID=f961065cf962227f"
1745,69.957283,2607:f8b0:400b:807::2001,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,"Handshake, SCID=e31c1adf7a185724"
1746,69.957283,2607:f8b0:400b:807::2001,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,849,Protected Payload (KP0)
1747,69.957283,2607:f8b0:400b:807::2001,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,261,Protected Payload (KP0)
1748,69.957283,2607:f8b0:400b:807::2001,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,86,Protected Payload (KP0)
1749,69.957816,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:807::2001,QUIC,Threat,140,"Handshake, DCID=e31c1adf7a185724"
1750,69.957948,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:807::2001,QUIC,Threat,93,"Protected Payload (KP0), DCID=e31c1adf7a185724"
1751,69.96236,2607:f8b0:400b:807::2001,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,84,Protected Payload (KP0)
1752,69.96265,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:807::2001,QUIC,Threat,93,"Protected Payload (KP0), DCID=e31c1adf7a185724"
1753,69.968401,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2004,QUIC,Threat,751,"Protected Payload (KP0), DCID=e9ad21b0b4cbad9a"
1754,69.969821,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2004,QUIC,Threat,1292,"Protected Payload (KP0), DCID=e9ad21b0b4cbad9a"
1755,69.970087,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2004,QUIC,Threat,545,"Protected Payload (KP0), DCID=e9ad21b0b4cbad9a"
1756,69.992932,2607:f8b0:400b:807::2001,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,182,Protected Payload (KP0)
1757,70.010067,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,91,Protected Payload (KP0)
1758,70.014161,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,91,Protected Payload (KP0)
1759,70.020962,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2004,QUIC,Threat,95,"Protected Payload (KP0), DCID=e9ad21b0b4cbad9a"
1760,70.021065,2607:f8b0:400b:807::2001,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,679,Protected Payload (KP0)
1761,70.021162,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:807::2001,QUIC,Threat,94,"Protected Payload (KP0), DCID=e31c1adf7a185724"
1762,70.021519,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:807::2001,QUIC,Threat,97,"Protected Payload (KP0), DCID=e31c1adf7a185724"
1763,70.040552,fe80::44cb:583a:921a:9287,fe80::f421:caff:fecb:6b64,DNS,Benign,99,Standard query 0xa850 AAAA accounts.google.com
1764,70.040893,fe80::44cb:583a:921a:9287,fe80::f421:caff:fecb:6b64,DNS,Benign,99,Standard query 0x7b52 A accounts.google.com
1765,70.041159,fe80::44cb:583a:921a:9287,fe80::f421:caff:fecb:6b64,DNS,Benign,99,Standard query 0x6d23 HTTPS accounts.google.com
1766,70.042197,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1287,Protected Payload (KP0)
1767,70.042197,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,214,Protected Payload (KP0)
1768,70.042323,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2004,QUIC,Threat,249,"Protected Payload (KP0), DCID=e9ad21b0b4cbad9a"
1769,70.042729,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2004,QUIC,Threat,98,"Protected Payload (KP0), DCID=e9ad21b0b4cbad9a"
1770,70.046546,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,296,Protected Payload (KP0)
1771,70.050823,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2004,QUIC,Threat,95,"Protected Payload (KP0), DCID=e9ad21b0b4cbad9a"
1772,70.060248,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1287,Protected Payload (KP0)
1773,70.060248,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1774,70.060248,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1775,70.060601,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2004,QUIC,Threat,98,"Protected Payload (KP0), DCID=e9ad21b0b4cbad9a"
1776,70.069794,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2004,QUIC,Threat,95,"Protected Payload (KP0), DCID=e9ad21b0b4cbad9a"
1777,70.070768,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1778,70.070768,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1779,70.070768,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1780,70.070768,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1781,70.070768,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1782,70.070768,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1783,70.070768,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1784,70.070768,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1785,70.070768,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1786,70.070768,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,446,Protected Payload (KP0)
1787,70.071353,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2004,QUIC,Threat,94,"Protected Payload (KP0), DCID=e9ad21b0b4cbad9a"
1788,70.072382,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1286,Protected Payload (KP0)
1789,70.072382,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1790,70.072382,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1791,70.072382,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1792,70.072382,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1793,70.072382,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1794,70.072382,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1795,70.072382,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1796,70.072382,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1797,70.072382,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1798,70.072382,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1799,70.072382,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1800,70.072382,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1801,70.072382,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,827,Protected Payload (KP0)
1802,70.072963,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2004,QUIC,Threat,94,"Protected Payload (KP0), DCID=e9ad21b0b4cbad9a"
1803,70.076814,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1804,70.076814,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1805,70.076814,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1806,70.076814,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1807,70.076814,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1808,70.076814,2607:f8b0:400b:807::2001,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,87,Protected Payload (KP0)
1809,70.076814,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1810,70.076814,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1811,70.076814,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1812,70.076814,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1813,70.076814,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1814,70.077116,2605:b100:10b:a167:e022:133f:fb63:a03e,2607:f8b0:400b:803::2004,QUIC,Threat,94,"Protected Payload (KP0), DCID=e9ad21b0b4cbad9a"
1815,70.077175,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
1816,70.077175,2607:f8b0:400b:803::2004,2605:b100:10b:a167:e022:133f:fb63:a03e,QUIC,Threat,1292,Protected Payload (KP0)
